property_id,location_id,property_type,price,location,city,province_name,baths,area,purpose,bedrooms,Area Type,Area Size,Area Category
3285166,6858,Room,8000,Gulshan-e-Iqbal Town,Karachi,Sindh,1,9.6 Marla,For Rent,1,Marla,9.6,5-10 Marla
3289477,6858,Room,8000,Gulshan-e-Iqbal Town,Karachi,Sindh,0,1.1 Marla,For Rent,0,Marla,1.1,0-5 Marla
3307273,9582,House,105000,Malir,Karachi,Sindh,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
3331342,6673,Flat,65000,DHA Defence,Karachi,Sindh,3,7.8 Marla,For Rent,3,Marla,7.8,5-10 Marla
3516080,508,Lower Portion,150000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,16 Marla,For Rent,3,Marla,16,15-20 Marla
3719655,8370,House,38800000,Emaar Canyon Views,Islamabad,Islamabad Capital,4,1.5 Kanal,For Sale,5,Kanal,1.5,1-5 Kanal
3728542,737,Flat,2500000,D-17,Islamabad,Islamabad Capital,0,2.2 Marla,For Sale,0,Marla,2.2,0-5 Marla
3933565,11905,Flat,15500000,DHA Defence,Islamabad,Islamabad Capital,4,12 Marla,For Sale,4,Marla,12,10-15 Marla
4015520,3337,House,46500000,G-13,Islamabad,Islamabad Capital,9,10.9 Marla,For Sale,9,Marla,10.9,10-15 Marla
4165171,335,Flat,3200000,F-17,Islamabad,Islamabad Capital,2,3.7 Marla,For Sale,2,Marla,3.7,0-5 Marla
4227904,335,House,14000000,F-17,Islamabad,Islamabad Capital,6,7 Marla,For Sale,4,Marla,7,5-10 Marla
4333092,1418,Flat,3965000,I-12,Islamabad,Islamabad Capital,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
4358106,445,House,32500000,Korang Town,Islamabad,Islamabad Capital,9,12 Marla,For Sale,7,Marla,12,10-15 Marla
4390797,3278,Flat,7800000,F-10,Islamabad,Islamabad Capital,2,5.8 Marla,For Sale,2,Marla,5.8,5-10 Marla
4590970,11970,House,30000000,Bahria Town,Islamabad,Islamabad Capital,7,10 Marla,For Sale,6,Marla,10,5-10 Marla
4801631,383,House,21000000,Bahria Town,Islamabad,Islamabad Capital,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
4858041,1705,Flat,8000000,Bahria Town,Islamabad,Islamabad Capital,2,6.1 Marla,For Sale,2,Marla,6.1,5-10 Marla
3978506,162,House,180000,F-10,Islamabad,Islamabad Capital,6,1.3 Kanal,For Rent,6,Kanal,1.3,1-5 Kanal
3978578,162,Upper Portion,70000,F-10,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
3978659,162,Lower Portion,85000,F-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
3978702,162,House,140000,F-10,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
3978710,162,Upper Portion,75000,F-10,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
4265420,163,House,250000,F-11,Islamabad,Islamabad Capital,8,1 Kanal,For Rent,8,Kanal,1,1-5 Kanal
4270961,162,House,220000,F-10,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
4273721,1705,Upper Portion,40000,Bahria Town,Islamabad,Islamabad Capital,3,10 Marla,For Rent,3,Marla,10,5-10 Marla
4295448,3279,Upper Portion,80000,F-10,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
4317742,163,House,300000,F-11,Islamabad,Islamabad Capital,9,1 Kanal,For Rent,9,Kanal,1,1-5 Kanal
4317790,162,House,160000,F-10,Islamabad,Islamabad Capital,7,1 Kanal,For Rent,7,Kanal,1,1-5 Kanal
4317806,162,House,240000,F-10,Islamabad,Islamabad Capital,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
4317826,162,House,280000,F-10,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
4317897,162,House,220000,F-10,Islamabad,Islamabad Capital,8,1 Kanal,For Rent,8,Kanal,1,1-5 Kanal
4336284,162,House,190000,F-10,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
4336352,163,Upper Portion,130000,F-11,Islamabad,Islamabad Capital,4,1.3 Kanal,For Rent,4,Kanal,1.3,1-5 Kanal
4336361,163,Upper Portion,75000,F-11,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
4336388,163,House,350000,F-11,Islamabad,Islamabad Capital,6,2 Kanal,For Rent,6,Kanal,2,1-5 Kanal
4336407,163,House,160000,F-11,Islamabad,Islamabad Capital,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
4336415,163,Lower Portion,110000,F-11,Islamabad,Islamabad Capital,3,1.3 Kanal,For Rent,3,Kanal,1.3,1-5 Kanal
4336423,163,House,190000,F-11,Islamabad,Islamabad Capital,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
4336482,163,House,180000,F-11,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
4336493,163,House,170000,F-11,Islamabad,Islamabad Capital,7,1 Kanal,For Rent,7,Kanal,1,1-5 Kanal
4366201,163,Lower Portion,100000,F-11,Islamabad,Islamabad Capital,3,1.3 Kanal,For Rent,3,Kanal,1.3,1-5 Kanal
4366275,163,House,350000,F-11,Islamabad,Islamabad Capital,8,2 Kanal,For Rent,8,Kanal,2,1-5 Kanal
4372371,166,Upper Portion,130000,F-8,Islamabad,Islamabad Capital,2,1 Kanal,For Rent,2,Kanal,1,1-5 Kanal
4387768,162,House,250000,F-10,Islamabad,Islamabad Capital,7,1 Kanal,For Rent,7,Kanal,1,1-5 Kanal
4606306,8399,Flat,17000,DHA Defence,Islamabad,Islamabad Capital,1,4 Marla,For Rent,2,Marla,4,0-5 Marla
4638791,163,House,110000,F-11,Islamabad,Islamabad Capital,4,9.3 Marla,For Rent,4,Marla,9.3,5-10 Marla
4638846,163,Upper Portion,80000,F-11,Islamabad,Islamabad Capital,3,1.3 Kanal,For Rent,3,Kanal,1.3,1-5 Kanal
4662336,329,House,110000,E-11,Islamabad,Islamabad Capital,6,10.1 Marla,For Rent,6,Marla,10.1,10-15 Marla
4896334,3282,Upper Portion,75000,F-11,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
3489605,1504,Flat,33000,Askari 14,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
3530822,1504,House,47000,Askari 14,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
3542098,1515,House,55000,Askari 13,Rawalpindi,Punjab,4,5 Marla,For Rent,3,Marla,5,0-5 Marla
3542099,1515,House,60000,Askari 13,Rawalpindi,Punjab,0,5 Marla,For Rent,5,Marla,5,0-5 Marla
3563685,1515,House,55000,Askari 13,Rawalpindi,Punjab,4,5 Marla,For Rent,3,Marla,5,0-5 Marla
3622600,1270,Flat,35000,Askari 7,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
3892035,1784,House,17600000,Bahria Town,Lahore,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
3892037,1784,House,17500000,Bahria Town,Lahore,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
3931877,10542,House,35000000,Askari,Lahore,Punjab,5,17 Marla,For Sale,4,Marla,17,15-20 Marla
3931998,9433,House,22000000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
3932053,9435,House,23500000,Askari,Lahore,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
3932098,9435,House,41500000,Askari,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
3932130,9435,House,23000000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
3932163,9434,House,23000000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
3932175,9436,House,20500000,Askari,Lahore,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
3932182,9436,House,21000000,Askari,Lahore,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
3965775,1242,House,19200000,Architects Engineers Housing Society,Lahore,Punjab,7,10 Marla,For Sale,5,Marla,10,5-10 Marla
3977801,4116,House,7700000,Paragon City,Lahore,Punjab,4,4 Marla,For Sale,3,Marla,4,0-5 Marla
3991627,8172,House,21500000,DHA Defence,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
3998897,1796,House,11800000,Bahria Town,Lahore,Punjab,4,5 Marla,For Sale,3,Marla,5,0-5 Marla
4015309,8172,House,26500000,DHA Defence,Lahore,Punjab,5,14 Marla,For Sale,4,Marla,14,10-15 Marla
4016954,8172,House,70000000,DHA Defence,Lahore,Punjab,7,2 Kanal,For Sale,6,Kanal,2,1-5 Kanal
4017113,8172,House,49500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4034402,377,House,12500000,Samanabad,Lahore,Punjab,3,5.5 Marla,For Sale,2,Marla,5.5,5-10 Marla
4100382,10542,House,36000000,Askari,Lahore,Punjab,5,17 Marla,For Sale,4,Marla,17,15-20 Marla
4107715,1448,House,36000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4111694,1598,House,51000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4153988,1789,House,20000000,Bahria Town,Lahore,Punjab,7,10 Marla,For Sale,5,Marla,10,5-10 Marla
4159826,3527,House,6000000,Allama Iqbal Town,Lahore,Punjab,2,2 Marla,For Sale,3,Marla,2,0-5 Marla
4170552,3527,House,5500000,Allama Iqbal Town,Lahore,Punjab,2,2 Marla,For Sale,3,Marla,2,0-5 Marla
4249571,3847,House,65000000,Gulberg,Lahore,Punjab,0,1.1 Kanal,For Sale,0,Kanal,1.1,1-5 Kanal
4304977,1446,House,35000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4307496,1784,House,17500000,Bahria Town,Lahore,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
4339824,1610,House,52500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4352352,3824,House,35000000,Gulberg,Lahore,Punjab,8,12 Marla,For Sale,5,Marla,12,10-15 Marla
4375535,9433,House,22500000,Askari,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
4375549,9435,House,22500000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
4375556,9434,House,23500000,Askari,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
4393127,3529,House,15500000,Allama Iqbal Town,Lahore,Punjab,5,8.2 Marla,For Sale,5,Marla,8.2,5-10 Marla
4498537,10542,House,37000000,Askari,Lahore,Punjab,5,17 Marla,For Sale,4,Marla,17,15-20 Marla
4498557,9436,House,28000000,Askari,Lahore,Punjab,4,12 Marla,For Sale,4,Marla,12,10-15 Marla
4498560,9434,House,23500000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
4498562,9434,House,22000000,Askari,Lahore,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
4498563,9433,House,22000000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
4498564,9432,House,21500000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
4498565,9435,House,22500000,Askari,Lahore,Punjab,5,10 Marla,For Sale,4,Marla,10,5-10 Marla
4536731,3811,House,60000000,Gulberg,Lahore,Punjab,0,1 Kanal,For Sale,0,Kanal,1,1-5 Kanal
4536854,3852,House,1200000000,Gulberg,Lahore,Punjab,0,8 Kanal,For Sale,0,Kanal,8,5-10 Kanal
4557799,3850,House,380000000,Gulberg,Lahore,Punjab,0,2 Kanal,For Sale,0,Kanal,2,1-5 Kanal
4560911,496,Flat,3200000,Mozang,Lahore,Punjab,2,3 Marla,For Sale,2,Marla,3,0-5 Marla
4570988,1447,House,59800000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
4677101,8172,House,66000000,DHA Defence,Lahore,Punjab,6,2 Kanal,For Sale,6,Kanal,2,1-5 Kanal
4747413,154,House,360000000,Gulberg,Lahore,Punjab,7,10 Kanal,For Sale,5,Kanal,10,5-10 Kanal
3962195,4892,House,8500000,Abdullahpur,Faisalabad,Punjab,3,5 Marla,For Sale,4,Marla,5,0-5 Marla
3631228,1270,Flat,10500000,Askari 7,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
3648990,1516,House,25000000,Askari 10,Rawalpindi,Punjab,4,10 Marla,For Sale,5,Marla,10,5-10 Marla
3944968,1141,House,45000000,Dhok Kashmirian,Rawalpindi,Punjab,6,11.7 Marla,For Sale,6,Marla,11.7,10-15 Marla
4017728,1270,Flat,16000000,Askari 7,Rawalpindi,Punjab,0,10 Marla,For Sale,3,Marla,10,5-10 Marla
4017925,9214,Flat,11500000,Askari 4,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
4017933,9438,Flat,11500000,Askari 1,Rawalpindi,Punjab,0,10 Marla,For Sale,3,Marla,10,5-10 Marla
4018101,8156,Flat,9800000,Askari 3,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
4018105,9439,Flat,9800000,Askari 2,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
4047643,9035,Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,1,1.5 Marla,For Sale,1,Marla,1.5,0-5 Marla
4125085,3041,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
4153362,438,House,35000000,Gulraiz Housing Scheme,Rawalpindi,Punjab,10,1 Kanal,For Sale,10,Kanal,1,1-5 Kanal
4398714,1270,House,22500000,Askari 7,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
4676653,6053,House,25000000,Westridge,Rawalpindi,Punjab,4,11 Marla,For Sale,3,Marla,11,10-15 Marla
4708049,3041,House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
4709390,3036,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
4711877,3035,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4721544,9438,Flat,10000000,Askari 1,Rawalpindi,Punjab,3,10.7 Marla,For Sale,3,Marla,10.7,10-15 Marla
4784013,3036,House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
4784194,3041,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
4880028,3035,House,42000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
3631009,1504,House,58000,Askari 14,Rawalpindi,Punjab,6,10 Marla,For Rent,5,Marla,10,5-10 Marla
3631010,1504,House,55000,Askari 14,Rawalpindi,Punjab,5,10 Marla,For Rent,4,Marla,10,5-10 Marla
3631014,1515,House,65000,Askari 13,Rawalpindi,Punjab,0,10 Marla,For Rent,4,Marla,10,5-10 Marla
3685638,1270,Lower Portion,48000,Askari 7,Rawalpindi,Punjab,3,10 Marla,For Rent,3,Marla,10,5-10 Marla
3699808,3036,Lower Portion,29500,Bahria Town Rawalpindi,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
3831973,1515,House,60000,Askari 13,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
3832121,1516,House,70000,Askari 10,Rawalpindi,Punjab,4,10.7 Marla,For Rent,5,Marla,10.7,10-15 Marla
3669806,8503,Flat,30500000,DHA Defence,Karachi,Sindh,1,5.5 Marla,For Sale,1,Marla,5.5,5-10 Marla
3672356,508,House,100000000,Gulshan-e-Iqbal Town,Karachi,Sindh,9,9.6 Marla,For Sale,9,Marla,9.6,5-10 Marla
3968998,11579,House,105000000,Navy Housing Scheme Karsaz,Karachi,Sindh,6,14 Marla,For Sale,6,Marla,14,10-15 Marla
4001761,6934,Flat,25000000,Jamshed Town,Karachi,Sindh,0,8 Marla,For Sale,3,Marla,8,5-10 Marla
4016615,9582,House,75000000,Malir,Karachi,Sindh,0,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4154431,6869,House,250000000,Gulshan-e-Iqbal Town,Karachi,Sindh,6,3 Kanal,For Sale,4,Kanal,3,1-5 Kanal
4154441,6870,House,55000000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,13.4 Marla,For Sale,5,Marla,13.4,10-15 Marla
4217073,8298,Flat,6000000,Bahria Town Karachi,Karachi,Sindh,2,4.2 Marla,For Sale,0,Marla,4.2,0-5 Marla
4241223,8298,Flat,6200000,Bahria Town Karachi,Karachi,Sindh,0,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
4246235,9586,House,95000000,Cantt,Karachi,Sindh,6,1.1 Kanal,For Sale,7,Kanal,1.1,1-5 Kanal
4263606,10011,House,20000000,Bahria Town Karachi,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
4348668,10061,House,14500000,Bahria Town Karachi,Karachi,Sindh,5,14 Marla,For Sale,5,Marla,14,10-15 Marla
4384056,6674,Flat,22500000,DHA Defence,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
4405633,8889,House,45000000,Gulistan-e-Jauhar,Karachi,Sindh,4,10.6 Marla,For Sale,4,Marla,10.6,10-15 Marla
4458130,10011,House,21000000,Bahria Town Karachi,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
4474118,9059,Flat,8500000,Jinnah Avenue,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
4504004,9586,House,85000000,Cantt,Karachi,Sindh,6,1.1 Kanal,For Sale,6,Kanal,1.1,1-5 Kanal
4504386,10370,Flat,25000000,DHA Defence,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
4612884,9110,Flat,3760000,PAF Housing Scheme,Karachi,Sindh,2,5.2 Marla,For Sale,2,Marla,5.2,5-10 Marla
4617764,6878,Flat,30000000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,6.7 Marla,For Sale,3,Marla,6.7,5-10 Marla
4777513,7220,House,72500000,North Nazimabad,Karachi,Sindh,8,18 Marla,For Sale,8,Marla,18,15-20 Marla
4787556,9586,House,77500000,Cantt,Karachi,Sindh,9,1.1 Kanal,For Sale,8,Kanal,1.1,1-5 Kanal
4805348,524,House,120000000,Gulshan-e-Iqbal Town,Karachi,Sindh,7,16 Marla,For Sale,6,Marla,16,15-20 Marla
4832995,1483,House,120000000,DHA Defence,Karachi,Sindh,3,11.2 Marla,For Sale,4,Marla,11.2,10-15 Marla
4381593,1484,Upper Portion,150000,DHA Defence,Karachi,Sindh,5,2 Kanal,For Rent,4,Kanal,2,1-5 Kanal
4389467,1483,House,250000,DHA Defence,Karachi,Sindh,7,1 Kanal,For Rent,6,Kanal,1,1-5 Kanal
4480514,9582,Lower Portion,70000,Malir,Karachi,Sindh,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
4931494,329,Flat,5000000,E-11,Islamabad,Islamabad Capital,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
4931495,329,Flat,3600000,E-11,Islamabad,Islamabad Capital,1,3.1 Marla,For Sale,1,Marla,3.1,0-5 Marla
4931496,329,Flat,4800000,E-11,Islamabad,Islamabad Capital,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
4931497,3337,House,14000000,G-13,Islamabad,Islamabad Capital,5,4 Marla,For Sale,5,Marla,4,0-5 Marla
4962614,1314,House,14500000,Ghauri Town,Islamabad,Islamabad Capital,5,7 Marla,For Sale,4,Marla,7,5-10 Marla
4965937,3330,House,19000000,G-11,Islamabad,Islamabad Capital,5,5.6 Marla,For Sale,5,Marla,5.6,5-10 Marla
4985797,3301,House,850000000,F-6,Islamabad,Islamabad Capital,10,4.8 Kanal,For Sale,9,Kanal,4.8,1-5 Kanal
5001565,3241,Flat,5000000,E-11,Islamabad,Islamabad Capital,0,3.8 Marla,For Sale,0,Marla,3.8,0-5 Marla
5075456,3226,House,6500000,DHA Defence,Islamabad,Islamabad Capital,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
5075469,3075,House,18500000,DHA Defence,Islamabad,Islamabad Capital,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
5092270,1333,House,4200000,DHA Defence,Islamabad,Islamabad Capital,0,5 Marla,For Sale,2,Marla,5,0-5 Marla
5157443,424,House,15500000,PWD Housing Scheme,Islamabad,Islamabad Capital,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
5164651,3333,Flat,7000000,G-11,Islamabad,Islamabad Capital,1,4 Marla,For Sale,2,Marla,4,0-5 Marla
5184682,3285,House,105000000,F-11,Islamabad,Islamabad Capital,10,1 Kanal,For Sale,7,Kanal,1,1-5 Kanal
5231804,11308,Penthouse,130000000,F-10,Islamabad,Islamabad Capital,6,1.7 Kanal,For Sale,3,Kanal,1.7,1-5 Kanal
5359816,1709,Flat,27900000,Jinnah Avenue,Islamabad,Islamabad Capital,2,6.9 Marla,For Sale,2,Marla,6.9,5-10 Marla
5360448,1709,Flat,18400000,Jinnah Avenue,Islamabad,Islamabad Capital,1,4.3 Marla,For Sale,1,Marla,4.3,0-5 Marla
5365660,1709,Flat,27100000,Jinnah Avenue,Islamabad,Islamabad Capital,2,6.6 Marla,For Sale,2,Marla,6.6,5-10 Marla
5505069,3340,House,31000000,G-13,Islamabad,Islamabad Capital,10,10 Marla,For Sale,8,Marla,10,5-10 Marla
5663594,3241,Flat,9900000,E-11,Islamabad,Islamabad Capital,3,7.6 Marla,For Sale,3,Marla,7.6,5-10 Marla
5794603,10322,House,10500000,Kuri Road,Islamabad,Islamabad Capital,4,8 Marla,For Sale,3,Marla,8,5-10 Marla
5835207,3331,House,14500000,G-11,Islamabad,Islamabad Capital,3,4.4 Marla,For Sale,4,Marla,4.4,0-5 Marla
5930859,3282,House,83000000,F-11,Islamabad,Islamabad Capital,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
5958535,1705,Flat,4800000,Bahria Town,Islamabad,Islamabad Capital,1,2.9 Marla,For Sale,1,Marla,2.9,0-5 Marla
5974338,1378,House,13000000,Pakistan Town,Islamabad,Islamabad Capital,4,12 Marla,For Sale,4,Marla,12,10-15 Marla
6020857,11832,Flat,12500000,Gulberg,Islamabad,Islamabad Capital,2,6.9 Marla,For Sale,2,Marla,6.9,5-10 Marla
6132587,429,Flat,48000000,Diplomatic Enclave,Islamabad,Islamabad Capital,2,11.1 Marla,For Sale,3,Marla,11.1,10-15 Marla
6155378,3153,House,9000000,Chatha Bakhtawar,Islamabad,Islamabad Capital,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
6211219,3333,House,65000000,G-11,Islamabad,Islamabad Capital,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
6265851,1705,Flat,5656000,Bahria Town,Islamabad,Islamabad Capital,2,3.6 Marla,For Sale,2,Marla,3.6,0-5 Marla
6271232,329,Flat,5800000,E-11,Islamabad,Islamabad Capital,2,4.1 Marla,For Sale,2,Marla,4.1,0-5 Marla
6282072,3238,House,90000000,E-11,Islamabad,Islamabad Capital,9,1 Kanal,For Sale,9,Kanal,1,1-5 Kanal
6282095,3277,House,80000000,F-10,Islamabad,Islamabad Capital,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
6282155,3277,House,85000000,F-10,Islamabad,Islamabad Capital,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
6282236,3282,House,85000000,F-11,Islamabad,Islamabad Capital,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
6282364,3286,Flat,42000000,F-11,Islamabad,Islamabad Capital,4,16.4 Marla,For Sale,4,Marla,16.4,15-20 Marla
6284439,3307,House,105000000,F-7,Islamabad,Islamabad Capital,5,1.3 Kanal,For Sale,4,Kanal,1.3,1-5 Kanal
4929389,3197,Upper Portion,45000,DHA Defence,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
5194902,3200,Lower Portion,60000,DHA Defence,Islamabad,Islamabad Capital,4,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
3832181,1515,House,65000,Askari 13,Rawalpindi,Punjab,5,10 Marla,For Rent,5,Marla,10,5-10 Marla
4018252,9439,Flat,35000,Askari 2,Rawalpindi,Punjab,0,10 Marla,For Rent,3,Marla,10,5-10 Marla
4018257,8156,Flat,45000,Askari 3,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
4018358,1270,Flat,35000,Askari 7,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
4202426,1504,House,47000,Askari 14,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
4202428,1270,House,55000,Askari 7,Rawalpindi,Punjab,4,10 Marla,For Rent,3,Marla,10,5-10 Marla
4202429,1504,Flat,35000,Askari 14,Rawalpindi,Punjab,0,10 Marla,For Rent,3,Marla,10,5-10 Marla
4387878,9438,Flat,32000,Askari 1,Rawalpindi,Punjab,7,10 Marla,For Rent,3,Marla,10,5-10 Marla
4543921,426,Upper Portion,12000,Airport Housing Society,Rawalpindi,Punjab,2,6 Marla,For Rent,2,Marla,6,5-10 Marla
4586042,5990,House,85000,Askari 12,Rawalpindi,Punjab,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
4907568,514,House,160000000,Upper Mall,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
4940629,8,House,8000000,Model Town,Lahore,Punjab,3,3 Marla,For Sale,2,Marla,3,0-5 Marla
4951451,7,House,480000000,Gulberg,Lahore,Punjab,0,4 Kanal,For Sale,0,Kanal,4,1-5 Kanal
5019310,1534,Flat,22500000,Garden Town,Lahore,Punjab,0,7 Marla,For Sale,0,Marla,7,5-10 Marla
5028601,10139,House,17000000,Sultan Pura,Lahore,Punjab,4,7 Marla,For Sale,5,Marla,7,5-10 Marla
5042102,1447,House,59500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
5042734,1448,House,39500000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
5122106,8337,House,16500000,Gulberg,Lahore,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
5174345,3556,Flat,13000000,Askari,Lahore,Punjab,3,10.1 Marla,For Sale,3,Marla,10.1,10-15 Marla
5207423,4164,House,60000000,Sabzazar Scheme,Lahore,Punjab,0,1 Kanal,For Sale,0,Kanal,1,1-5 Kanal
5222437,1534,House,175000000,Garden Town,Lahore,Punjab,0,4.4 Kanal,For Sale,0,Kanal,4.4,1-5 Kanal
5248798,1447,House,110000000,DHA Defence,Lahore,Punjab,6,2 Kanal,For Sale,6,Kanal,2,1-5 Kanal
